,historical_sold,image,itemid,liked_count,name,price,price_max,price_min,shop_location,shopid,sold,stock,view_count
115,7,https://cf.shopee.vn/file/78ddb928059ee4d494f1af01d05ab3a9,6271541854,0,"Nơ rút, buộc giỏ quà Tết (10 cái)",10000,10000,10000,Hà Nội,1899347,7,42,55
116,0,https://cf.shopee.vn/file/5030bfc4b4fa77562c1ad89880c01118,11080278197,0,Set quà tết Nano Nấm Chaga 20 gram + TTD Cumin gừng gió núi đá 20 gói,677600,677600,677600,Hà Nội,464560389,0,6,6
117,96,https://cf.shopee.vn/file/75937f0e5a1fe81df6331faf132f58af,9283192510,16,"[Ngự Cung Yến] Set 6 hũ Tổ yến chưng đông trùng hạ thảo 70ml/hũ - Quà tặng, quà biếu tết",330000,330000,330000,Hà Nội,485208969,54,129,1767
118,3,https://cf.shopee.vn/file/a3ad62e446e7bd9dc320358b409c1338,4813057474,4,MÀNG CO GÓI GIỎ QUÀ TẾT ( 1 kí size 70x70cm),100000,305000,100000,TP. Hồ Chí Minh,120370119,3,294,94
119,67,https://cf.shopee.vn/file/cf547f1f243673f9c23991fb3989b98b,1825585071,370,"Máy bọc màng giỏ quà tết, máy co màng nylon cầm tay, máy bọc màng co talon",450000,450000,450000,Hà Nội,60030407,1,1537,144
120,67,https://cf.shopee.vn/file/cf547f1f243673f9c23991fb3989b98b,1825585071,370,"Máy bọc màng giỏ quà tết, máy co màng nylon cầm tay, máy bọc màng co talon",450000,450000,450000,Hà Nội,60030407,1,1537,144
121,0,https://cf.shopee.vn/file/37f113450647ad3fd6370c53b33966c3,8597175840,0,[Quà Biếu Tết] Hộp 15 Gói Nước Hồng Sâm Phúc Bồn Tử Red Ginseng Berry (60g/gói),461600,461600,461600,TP. Hồ Chí Minh,279480273,2,101,120
122,0,https://cf.shopee.vn/file/97d0e18ed46c758db8917e02af55347e,12065467132,0,[Sale Tết] Giỏ quà Tết Nhâm Dần 8 Món - Chăm sóc nhà cửa & Sức khỏe Từ thiên nhiên,380000,380000,380000,TP. Hồ Chí Minh,605034492,0,1000,5
123,26,https://cf.shopee.vn/file/8eaefb4c9cd1fd68e7b67200cdb7fe69,7349243966,0,Màng Co Gói Giỏ Quà Tết,49000,60000,49000,Hà Nội,54521677,5,199971,203
124,254,https://cf.shopee.vn/file/e0c3942d9932b68e207dd303a82ed5da,4714030225,12,Lì xì tết mẫu hoạt hình siêu anh hùng superman spiderman 3D mới nhất 2021,9900,9900,9900,Hà Nội,11428775,18,58,316
125,6,https://cf.shopee.vn/file/af31343740df7796ef5e45ac68d3bf46,12242362892,43,Quà tặng Tết Kiểu Cũ (Có hộp và băng đô đỏ)- Cộng Cà Phê,510000,510000,510000,Hà Nội,354028981,12,78,2422
126,0,https://cf.shopee.vn/file/ac2045b1d4387ac431f7a89dac7693e6,14328721945,0,[Sale Tết] Giỏ quà Tết Nhâm Dần 10 Món - Chăm sóc nhà cửa & Sức khỏe Từ thiên nhiên,700000,700000,700000,TP. Hồ Chí Minh,605034492,0,1000,3
127,2,https://cf.shopee.vn/file/26c48f137fb0ef34dceaa1a6075164ca,4371698502,1,"Bánh Quế ❤️FREESHIP❤️  Bánh quế Santa Merry BKHM03 thơm ngon, sang trọng, làm quà biếu, đóng giỏ quà tết  lon 208g",52200,52200,52200,Hà Nội,42205157,0,87,72
128,2,https://cf.shopee.vn/file/860de946f68c698250bfa775c55d99bc,11021153003,0,"Giỏ dã ngoại/ picnic/ đựng đồ/ đựng quần áo màu trắng,quà tết,đựng quà thân thiện môi trường",147000,147000,147000,Hà Nội,68113131,2,997,66
129,46,https://cf.shopee.vn/file/278cffc945c561f38300b9fdfd2a46bb,4559439842,189,"HỘP QUÀ - HỘP TRÀ AHMAD TEA FOUR SEASONS 15 VỊ, 90 GÓI",75000,365000,75000,TP. Hồ Chí Minh,321663778,6,106,1354
130,8,https://cf.shopee.vn/file/32dff0d32cbe626e9b068e57fae43f49,1829806332,5,BAO KIẾNG gói quà tặng _ giỏ quà tết (1 cây gồm 50 tờ),200000,300000,200000,Đồng Tháp,33122586,2,280,225
131,2,https://cf.shopee.vn/file/93e84dae0ce900e4ddaee1409f902436,4974104451,29,"Nơ rút bông tròn cỡ lớn phối ren đồng siêu nổi bật cho quà tặng, giỏ quà tết - VPP Brendo",15000,15000,15000,TP. Hồ Chí Minh,140549019,2,10098,103
132,1,https://cf.shopee.vn/file/ff180f103eb2b13f24df02c3b12e412b,13657289381,4,GIỎ QUÀ TẾT sang trọng - quà tết,245000,245000,245000,Hà Nội,34880946,1,1999,454
133,96,https://cf.shopee.vn/file/75937f0e5a1fe81df6331faf132f58af,9283192510,16,"[Ngự Cung Yến] Set 6 hũ Tổ yến chưng đông trùng hạ thảo 70ml/hũ - Quà tặng, quà biếu tết",330000,330000,330000,Hà Nội,485208969,54,129,1767
134,51,https://cf.shopee.vn/file/f6e876c80eb639c6581b4bb97d29eaad,5668599213,22,Giỏ gói quà tết,58000,60000,58000,TP. Hồ Chí Minh,19905417,1,53,326
135,114,https://cf.shopee.vn/file/db3bc8325edfc371cce4b2022f93a1dc,7974286442,4,Giỏ Quà Tết - Giỏ Hoa Quả Bằng Gỗ Sang Trọng Bằng Gỗ Sang Trọng Cho Ngày Lễ Tểt,150000,150000,150000,Nam Định,324764233,0,1,283
136,8,https://cf.shopee.vn/file/0881c283275ea4c7de3816155fb62ce1,9803187523,4,[Mã INCU50 giảm 50K đơn 150K] Quà Tết An Khang Nonglamfood 2022 | Quà Tết Yêu Thương - Sang Trọng,559000,559000,559000,TP. Hồ Chí Minh,189504304,0,50,114
137,0,https://cf.shopee.vn/file/9d1b251ccc1ba33dd27a5e8ebd3dec4f,8297310532,5,Hộp quà tết Nguyên Vị Trà Việt - trà Ô long túi lọc vị đào GUNAM + Trà Ô long túi lọc vị gừng GUNAM+Ly thuỷ tinh cao cấp,84000,84000,84000,TP. Hồ Chí Minh,372959333,0,59,775
138,276,https://cf.shopee.vn/file/f33e3fee101c6143e35a08bd7d27d463,1638780791,40,MÀNG CO GÓI GIỎ QUÀ TẾT,75000,100000,75000,TP. Hồ Chí Minh,42838773,0,1200857,167
139,0,https://cf.shopee.vn/file/0beccf31e18f77f01e4957e93b7d87e0,12860228799,0,Giỏ quà tết 2022,200000,200000,200000,Phú Yên,604049120,0,200,193
140,4,https://cf.shopee.vn/file/643075b3a5c1bd4df19af73a521a7a37,5870615103,15,đóng giỏ quà tết ship garp shopee quanh hà nội,200000,750000,200000,Hà Nội,140273381,0,92996,2163
141,121,https://cf.shopee.vn/file/a6cad2fbd5a436da59e69b13979efac5,5979501388,894,"Set quà TẾT LONG PHỤNG ĐỒNG QUY Đông y gia truyền Thông Cát_Hộp quà sang trọng đẳng cấp biếu Sếp, đối tác ý nghĩa 2022",149250,570000,149250,Hà Nội,2000080,0,5173,332
142,5,https://cf.shopee.vn/file/78c1952476ce9c0eb546dac2cd694ef2,15603582720,2,Giỏ quà tết bằng tre giá sỉ,67500,67500,67500,Đà Nẵng,133485355,0,1495,198
143,1,https://cf.shopee.vn/file/13dbab39d3126c948f9b1ea286fd2465,7077784153,3,GIỎ QUÀ TẾT BẰNG TRE,60000,60000,60000,TP. Hồ Chí Minh,70971086,0,4,52
144,26,https://cf.shopee.vn/file/49fa987c2beba58e65eedec009122cfc,891581818,18,🧧 Giỏ quà Tết Siêu Xinh 🧧Giỏ gói quà tặng l Giỏ gói trái cây l Giỏ gói quà tết Trắng Hồng Vàng 25K/cái,50000,99000,50000,TP. Hồ Chí Minh,16688293,0,222,257
145,0,https://cf.shopee.vn/file/1662673bee6d0416108ca68ec74c85fa,12360100464,219,"Combo quà tết sang trọng, chất lượng xuân nhâm dần 2022",785000,1398000,785000,TP. Hồ Chí Minh,160798493,0,60,28
146,0,https://cf.shopee.vn/file/163206a30475a34236e11ff9d91b9178,15122244482,1,[Giỏ Quà Tặng] Hộp Quà Tết Nghệ Thuật Sang Trọng,403880,998200,403880,TP. Hồ Chí Minh,229798823,0,500,17
147,0,https://cf.shopee.vn/file/fa770af289ec71f193c64332a9a32f65,15211480107,0,GIỎ QUÀ TẾT 170K,170000,170000,170000,Hà Nội,446999354,0,10000,87
148,0,https://cf.shopee.vn/file/03e65ce031dca44065c0cefd24340c2a,15413648586,0,giỏ quà tết đẹp năm 2022,350000,350000,350000,Vĩnh Phúc,76294382,0,99,218
149,35,https://cf.shopee.vn/file/c7d9e2f7876bbafcf613599dcf3fd436,4476033069,44,"Giỏ quà Tết ""Bình An"" 2022 hạt dinh dưỡng cao cấp, sang trọng, tinh tế Xanh Lá",471700,471700,471700,Hà Nội,22333619,7,449,2205
150,2,https://cf.shopee.vn/file/592cf81109b9e29dca296ab38fd05b6d,3123475847,4,"khổ 60*70 cm , 2 kí MÀNG CO GÓI GIỎ QUÀ TẾT",200000,200000,200000,TP. Hồ Chí Minh,98442423,0,997,87
151,2,https://cf.shopee.vn/file/af34dd58be48557b6d77ceb9c41d5e77,6668805705,0,"giỏ gói quà mây tre đan, giỏ quà tết màu trắng tự nhiên đựng rau củ quả",120000,390000,120000,TP. Hồ Chí Minh,30493760,0,829,175
152,0,https://cf.shopee.vn/file/f307077bebca09c7616e8202f4c94183,13453307626,0,Giỏ quà tết bằng tre siêu đẹp mẫu mới 2022,66500,66500,66500,Đà Nẵng,133485355,0,18888,72
153,0,https://cf.shopee.vn/file/0072741045e4ac446fa11f73c93a5af6,13966163733,0,Giỏ Quà Tết 🧧 Set Mèo Thần Tài 750k,750000,750000,750000,TP. Hồ Chí Minh,301107656,0,1000,14
154,83,https://cf.shopee.vn/file/87366cfbf5a3945110bdfe217e068e2d,7462997266,9,Giỏ quà tết size 33x16h38 combo 10 cái,450000,450000,450000,Đà Nẵng,110861593,0,15555,110
155,23,https://cf.shopee.vn/file/6550400840235cd2f165bcdba32c23cb,1647722737,436,🧧 Màng Co bọc giỏ Quà TẾT 2022,77000,315000,77000,TP. Hồ Chí Minh,16808020,0,16665,199
156,0,https://cf.shopee.vn/file/8317cf85f6a102dd82664bdb584e0314,13957541649,0,GIỎ QUÀ TẾT 300K,300000,300000,300000,TP. Hồ Chí Minh,554256417,0,3000,163
157,14,https://cf.shopee.vn/file/0c769ade0789b23f60cbb2699d7ea3b0,7191476502,4,[Quà Biếu Tết] Chiết Xuất Lộc Nhung Và Hồng Sâm Chong Kun Dang Hàn Quốc 6 Năm Tuổi - 1 HỘP 30 GÓI - Quà Tặng Tết,649000,649000,649000,TP. Hồ Chí Minh,279480273,5,6,323
158,9,https://cf.shopee.vn/file/6e6e9cd23946316619fe67ff61297673,6349096287,1,Màng Co Bọc Giỏ Quà Tết,120000,120000,120000,Hà Nội,54521677,0,199989,42
159,0,https://cf.shopee.vn/file/698690726e9326f468e605bdd44fc465,11273298031,0,Giỏ quà Tết 6 món,349000,349000,349000,TP. Hồ Chí Minh,115494230,0,1,96
160,136,https://cf.shopee.vn/file/1dacb42cdfccfade091789ee8d79b0fa,4909065580,3452,Cặp Tiền Xu Con Hổ Mạ Vàng Bạc Lưu Niệm Đài Loan - Quà Lì Xì Tết 2022,39000,67150,39000,TP. Hồ Chí Minh,161046798,0,1459,89
161,43,https://cf.shopee.vn/file/3f70303629718618c30ec67138181c4e,13852871596,7,"Set quà tặng ô mai xí muội ý nghĩa Tết 2022 - Bộ quà Hà Nộ Phố Thông Cát HCM, tăng cường sức đề kháng, bảo vệ sức khỏe",368000,368000,368000,TP. Hồ Chí Minh,25802714,43,998,1167
162,0,https://cf.shopee.vn/file/8220f3d37c9415da5ed55d6c4b71af06,10377386026,0,LẴNG GIỎ QUÀ TẾT 2022,820000,820000,820000,Hà Nội,48004471,0,5,109
163,0,https://cf.shopee.vn/file/73ab2ce89f4060fb2400fbb30dd06cf2,12062386671,0,"Giỏ Tre Đựng Quà Đẹp, Giỏ Quà Tết, Giỏ Picnic, Sỉ Giá Tốt, Hàng Đan Kỹ",95000,95000,95000,TP. Hồ Chí Minh,476716968,0,282,38
164,3,https://cf.shopee.vn/file/f2af7df2e9976daaa484ac63951adaa1,1852795208,15,Giỏ Quà Tết Tốt Cho Sức Khỏe,399000,399000,399000,Hà Nội,83549251,0,50,65
165,0,https://cf.shopee.vn/file/dd0957c6d0ea49416f79c115dbcf8b63,13964790438,1,[Chỉ giao HCM] HỘP QUÀ TẾT CAO CẤP HEO MUỐI TÂY BAN NHA IBERICO LOẠI ĐẶC BIỆT,1686790,1686790,1686790,TP. Hồ Chí Minh,373153642,0,50,26
166,0,https://cf.shopee.vn/file/7b180580603485d7f556ec9828bbf5bb,14418718903,1,"LẴNG GIỎ QUÀ TẾT 2022 sang, rẻ, đẹp, chất lượng",670000,670000,670000,Hà Nội,624859922,0,5,92
167,0,https://cf.shopee.vn/file/8acc962180037e660969ec45f35f8ee6,15217468026,0,LẴNG GIỎ KHAY QUÀ TẾT 2022,380000,380000,380000,Hà Nội,48004471,0,5,88
168,0,https://cf.shopee.vn/file/fef9bbbda6d6479d101c12f89df1f5c0,14416786785,0,GIỎ QUÀ TẾT XUÂN NHÂM DẦN 2022 [ĐỘC ĐÁO- SANG TRỌNG- CHẤT LƯỢNG],1200000,1200000,1200000,TP. Hồ Chí Minh,289833047,0,5,165
169,0,https://cf.shopee.vn/file/aea70f369d479670567c53285367290b,12266017092,0,Hộp Quà Tết Sức Khoẻ PS43-7000,7000000,7000000,7000000,TP. Hồ Chí Minh,110327168,0,1000,5
170,12,https://cf.shopee.vn/file/3ea0643ea951a4fe390ed44f11277fff,7972899032,51,[Giỏ tre quà tết] Giỏ tre quai xách - Giỏ tre picnic,225000,225000,225000,TP. Hồ Chí Minh,224632143,0,94,170
171,0,https://cf.shopee.vn/file/8025c3a75267ea10c8caa7254811773f,15017343558,0,LẴNG GIỎ QUÀ TẾT 2022,990000,990000,990000,Hà Nội,48004471,0,5,207
172,0,https://cf.shopee.vn/file/04e128e28cfc8263e9670ed024de853d,14710822920,1,Giỏ quà tết Hà Nội cao cấp hộp giấy,750000,750000,750000,Hà Nội,35491683,0,100,81
173,0,https://cf.shopee.vn/file/eacd82d5772fa756318b63b7c89956db,10477197839,4,"Set quà tết 2022 Mèo tài lộc 4 lọ  - mứt nhà làm quà Tết rẻ đẹp, mứt tết, ô mai, hạt dinh dưỡng",257210,257210,257210,Hà Nội,322621416,0,200,376
174,0,https://cf.shopee.vn/file/7f6573bf8b660430c030e65ca548a314,15710827733,1,Giỏ quà tết Hà Nội cao cấp hộp giấy,590000,590000,590000,Hà Nội,35491683,0,100,138
175,0,https://cf.shopee.vn/file/66dad455d7ce149e259dfe80e3339fc9,13762649727,0,Giỏ quà Tết tone Đỏ - 038,650000,650000,650000,TP. Hồ Chí Minh,15515943,0,10,43
176,0,https://cf.shopee.vn/file/c52d44f0b10b9c9ccaf43dacebeddfa1,13060135123,1,LẴNG GIỎ QUÀ TẾT 2022,640000,640000,640000,Hà Nội,48004471,0,5,114
177,0,https://cf.shopee.vn/file/b4d3335715630d44b3b39605eec02b5a,15719402814,0,[Set quà biếu tết theo màu] combo quà tặng sang trọng,640000,970000,640000,TP. Hồ Chí Minh,160798493,0,150,112
178,0,https://cf.shopee.vn/file/46fc2eec1076312728975c02c2dc54ae,11879368215,0,GIỎ QUÀ TẾT HÀN QUỐC MẪU 01,350000,350000,350000,Hải Phòng,42473241,0,5,60
179,0,https://cf.shopee.vn/file/060eb26f89639776ada31dce20706f0a,15912744205,0,GIỎ QUÀ TẾT GẤU ĐỎ,450000,450000,450000,Hà Nội,34991424,0,50,327
180,0,https://cf.shopee.vn/file/7f6573bf8b660430c030e65ca548a314,15710827733,1,Giỏ quà tết Hà Nội cao cấp hộp giấy,590000,590000,590000,Hà Nội,35491683,0,100,138
181,1,https://cf.shopee.vn/file/6476eb18b8bdd1326faa14972680e67d,15722261973,1,"Hộp quà quai xách Xuân Xum Vầy, Hộp quà tết 2022 Noberasco",599400,599400,599400,TP. Hồ Chí Minh,119160720,2,10,145
182,0,https://cf.shopee.vn/file/66dad455d7ce149e259dfe80e3339fc9,13762649727,0,Giỏ quà Tết tone Đỏ - 038,650000,650000,650000,TP. Hồ Chí Minh,15515943,0,10,43
183,0,https://cf.shopee.vn/file/c52d44f0b10b9c9ccaf43dacebeddfa1,13060135123,1,LẴNG GIỎ QUÀ TẾT 2022,640000,640000,640000,Hà Nội,48004471,0,5,114
184,0,https://cf.shopee.vn/file/46fc2eec1076312728975c02c2dc54ae,11879368215,0,GIỎ QUÀ TẾT HÀN QUỐC MẪU 01,350000,350000,350000,Hải Phòng,42473241,0,5,60
185,14,https://cf.shopee.vn/file/0c769ade0789b23f60cbb2699d7ea3b0,7191476502,4,[Quà Biếu Tết] Chiết Xuất Lộc Nhung Và Hồng Sâm Chong Kun Dang Hàn Quốc 6 Năm Tuổi - 1 HỘP 30 GÓI - Quà Tặng Tết,649000,649000,649000,TP. Hồ Chí Minh,279480273,5,6,323
186,0,https://cf.shopee.vn/file/060eb26f89639776ada31dce20706f0a,15912744205,0,GIỎ QUÀ TẾT GẤU ĐỎ,450000,450000,450000,Hà Nội,34991424,0,50,327
187,0,https://cf.shopee.vn/file/6cca6b174bb593e9a8976e58aa751682,12858960086,0,Giỏ quà Tết Táo đỏ Hàn Quốc,120000,120000,120000,TP. Hồ Chí Minh,48061625,0,10,10
188,1,https://cf.shopee.vn/file/98de35de8c5bb6ca3a414fd27f5a68ec,6074676565,0,[6 mẫu] Giỏ quà tết bánh kẹo cao cấp. khách đặt 1 giỏ 1 đơn,1150000,1550000,1150000,Hà Nội,212635002,0,59,129
189,1,https://cf.shopee.vn/file/d727ee10e4d3a68eb094d22838a1e9ff,14127219477,5,"Set Quà Tết CAO CẤP Xuân 2022 (Quà TẾT ý nghĩa, Bao Chất Lượng) - Hộp giấy sang trọng - Giỏ quà tết đẹp",610000,1094000,610000,TP. Hồ Chí Minh,241270084,0,3999,566
190,0,https://cf.shopee.vn/file/7efa088064c082b1fe40f8586f5235af,12761460067,1,Giỏ quà Tết 2022,400000,400000,400000,Hà Nội,459557699,0,2,87
191,0,https://cf.shopee.vn/file/915fbb78fd21a011c379e3212904cedd,15315568200,0,Giỏ quà tết 2022 hàng có sẵn 28 Hàng Da .,4500000,4500000,4500000,Hà Nội,11458692,0,5,131
192,0,https://cf.shopee.vn/file/324e2e1976b45a6d3148ba7fa5beae8a,10778792442,0,Giỏ Quà Tết-Trái Cây sấy Healthy,450000,450000,450000,TP. Hồ Chí Minh,317697657,0,500,10
193,18,https://cf.shopee.vn/file/0e9c525e8bbc4dfbfe1049e2a70082c0,3695837223,2,"[Mã LT50 giảm 50K đơn 150K] [Ngự Cung Yến] Set 6 Yến chưng sẵn dành cho trẻ em hũ 70ml- quà tặng,quà biếu tết",290000,290000,290000,Hà Nội,485208969,19,277,857
194,12,https://cf.shopee.vn/file/cef34b40618f866d55c67470d9e680cd,1638102881,706,"Quà tặng Thầy cô 20/11.Thư pháp TRI ÂN THẦY CÔ,Quà tặng sinh nhật thầy cô. Quà tết Thầy cô. Quà 8/3",180000,180000,180000,TP. Hồ Chí Minh,60725141,0,42,69
195,0,https://cf.shopee.vn/file/11fb6e7fe886cc86fcd91cb633bc848c,14918578783,1,LẴNG GIỎ QUÀ TẾT 2022 sang-xịn-đẹp,670000,670000,670000,Hà Nội,48004471,0,5,269
196,0,https://cf.shopee.vn/file/44029b57c63c478e29bcf1b62ee3e90b,15518813764,0,Giỏ quà tết sức khỏe 2022 - VS2,1200000,1200000,1200000,TP. Hồ Chí Minh,49080716,0,10,13
197,7,https://cf.shopee.vn/file/f068ec19c6ab8929bd5d5c3e77417b5f,3636246383,4,"Giỏ quà Tết ""Như Ý"" 2022 hạt dinh dưỡng cao cấp, sang trọng Xanh Lá",645000,645000,645000,Hà Nội,22333619,0,800,504
198,0,https://cf.shopee.vn/file/f27ad8c35389b5d4cb0166aad0e47343,14418835474,0,Giỏ quà tết sức khỏe 2022 - VS4,2900000,2900000,2900000,TP. Hồ Chí Minh,49080716,0,10,5
199,0,https://cf.shopee.vn/file/11959a55641d3bcaf30313335ec756de,13560972321,0,Giỏ quà tết sức khỏe 2022 - VS6,1100000,1100000,1100000,TP. Hồ Chí Minh,49080716,0,10,23
200,3,https://cf.shopee.vn/file/2ac3158879591c50bfababfe1712aa8b,2341767628,1,"Thư pháp ƠN THẦY CÔ. Quà tặng thầy cô.Tri ân Thầy cô,  Quà biếu, quà tết",199000,199000,199000,TP. Hồ Chí Minh,60725141,0,97,15
201,0,https://cf.shopee.vn/file/4e4e5d5f2f9a32615ecf903a27a506f3,13263197419,1,Set quà tết Saffron Nhụy Hoa Nghệ Tây Jahan 0.5Gr date 11/2023,390000,390000,390000,Hà Nội,317428602,0,500,182
202,0,https://cf.shopee.vn/file/97fb3a84e90226a59482586be458f0a4,12760985847,0,Giỏ quà tết sức khỏe 2022 - VS5,4800000,4800000,4800000,TP. Hồ Chí Minh,49080716,0,10,12
203,12,https://cf.shopee.vn/file/3093c4107a45c48f3b304fc9c263a0a0,8500606971,12,"Giỏ Đựng Trái Cây, Quà tết, Đựng Quà Biếu, Hoa Quả Mẫu 17",47500,47500,47500,Trà Vinh,84431805,0,9986,174
204,0,https://cf.shopee.vn/file/64890ab62f7be0052b638a79b7f8004d,14918829855,0,Giỏ gói quà tết mã 01,55000,65000,55000,Đà Nẵng,110861593,0,1600,32
205,42,https://cf.shopee.vn/file/82ef84e9232d435d1f1f51c2776e4563,2854999480,18,"Combo Tất Niên Quà Tết [Xà Bông Mùi Già, Tinh Dầu Hạt Mùi Nguyên Chất] Cỏ Mềm",400000,400000,400000,Hà Nội,134371556,10,1953,362
206,2,https://cf.shopee.vn/file/832745fb04a329f56ca0ec7c402e1850,10805505512,7,"Giỏ Tre Đựng Quà Đẹp, Giỏ Quà Tết, XƯỞNG MAYHOUSE, Sỉ Giá Tốt, Hàng Đan Kỹ",95000,95000,95000,TP. Hồ Chí Minh,299440028,2,282,785
207,3,https://cf.shopee.vn/file/49fa987c2beba58e65eedec009122cfc,12461758747,1,🧧 Giỏ quà Tết Siêu Xinh 🧧Giỏ gói quà tặng l Giỏ gói trái cây l Giỏ gói quà tết Trắng Hồng Vàng 25K/cái,50000,99000,50000,TP. Hồ Chí Minh,16808020,3,219,149
208,0,https://cf.shopee.vn/file/859ab21c1a46c163ef8eb2785d3295c2,10232162558,0,[phát minh] 10 giỏ gói quà tết size trung,390555,390555,390555,Hà Nội,450862078,0,40,18
209,76,https://cf.shopee.vn/file/81f2baa9f12fa89b7331805baee98d49,15716919717,32,Bộ ấm chén Ngọc Lục Bảo cối xay cao cấp - ấm chén trà đạo - quà Tết 2022,279000,279000,279000,Hà Nội,134620879,76,113,1269
210,4,https://cf.shopee.vn/file/e7c1ef28d102c4ad7085774e43afa4ab,7284141659,1,"Đĩa thư pháp ƠN CÔ.Quà tặng Thầy cô. Quà 20/11. Quà 8/3,sinh nhật, quà tết. Thư pháp tri ân Thầy Cô",220000,220000,220000,TP. Hồ Chí Minh,60725141,0,96,65
211,2,https://cf.shopee.vn/file/5f59644551b0ad9962b63c1b440f20bc,8508512991,9,"Giỏ tre vuông cao có nắp, Giỏ quà tết",165000,165000,165000,TP. Hồ Chí Minh,224632143,0,2,31
212,159,https://cf.shopee.vn/file/6a40e8826f020b0d2aa818ca8b49d45f,1843891248,33,Giỏ gói quà tết kèm giấy kiếng.nơ.,28000,28000,28000,Tây Ninh,36435647,0,24,639
213,1,https://cf.shopee.vn/file/c5c8a98dc6bcad42ad83ded929d93a6f,10071129485,5,"Set quà tặng Tết - Giỏ hoa đào, món quà Tết 2022 đến từ Cộng cà phê.",1100000,1100000,1100000,Hà Nội,354028981,1,99,482
214,0,https://cf.shopee.vn/file/5e6cdb8b4a0992dc5bd80b7973d2d68a,14619186991,0,GIỎ QUÀ TẾT 2022 - LỘC BIỂN PHÁT TÀI,567500,567500,567500,TP. Hồ Chí Minh,280838665,0,10,22
215,25,https://cf.shopee.vn/file/7006edafbcbfbc26c03753cab57c7e04,4368952014,10,"Giỏ đựng hoa quả, đựng rượu quà tết",45000,45000,45000,Hà Nội,217418211,0,975,57
216,6,https://cf.shopee.vn/file/76b85d17bd1cc619fff472cdb8d93250,10460605909,3,"GIỎ QUÀ TẾT,GIỎ QUÀ MÂY TRE ĐAN",90000,360000,90000,TP. Hồ Chí Minh,30493760,0,135,206
217,1,https://cf.shopee.vn/file/8a2f73476a94a87ec19611b13711b17c,14019977550,1,"[QÙA TẾT 2022] Hộp quà tặng sức khỏe Táo đỏ Tân Cương và Táo tàu đen loại I, quả to, ngon",139000,139000,139000,TP. Hồ Chí Minh,146658304,1,233,80
218,0,https://cf.shopee.vn/file/4ced09c019ecf425d60e55918acc59b0,14103584499,0,Giỏ quà tết bằng tre siêu đẹp mẫu mới 2022,61750,61750,61750,Đà Nẵng,291718425,0,18888,52
219,0,https://cf.shopee.vn/file/3c3a245918ad46115b397f06e19b84f6,12564251526,0,giỏ quà Tết giá sỉ,245000,245000,245000,TP. Hồ Chí Minh,30896544,0,1000,43
220,6,https://cf.shopee.vn/file/56e1538aa46d3fd0fce854ee73e3d025,14118634268,0,"[ QUÀ GIÁNG SINH, QUÀ TẾT ] Bánh Quy Bơ Nhân Phô Mai Rosy của Thái Lan 100g ( Date T1/2023 )",10500,10500,10500,TP. Hồ Chí Minh,56377542,6,94,11
